"unique_ID","French","English","Spanish"
"Soil_focus_text","Nous vous invitons à penser à un sol en particulier tout au long du questionnaire. Choisissez un sol que vous connaissez bien ou que vous observez régulièrement (par exemple : un champ, un jardin, une parcelle de terre sur votre trajet pour aller au travail, une parcelle immobilière...) Toutes vos réponses concernant les sols devront se rapporter à ce sol précis.","We invite you to think about a particular soil throughout the questionnaire. Choose a soil that you know well or that you observe regularly (for example: a field, a garden, a plot of land on your way to work, a real estate plot...) All your answers concerning soils must relate to this specific soil.","Le invitamos a que piense en un suelo concreto a lo largo del cuestionario. Elija un suelo que conozca bien o que observe con regularidad (por ejemplo: un campo, un jardín, una parcela de tierra de camino al trabajo, una parcela inmobiliaria...) Todas sus respuestas sobre los suelos deben referirse a este suelo específico."
"Soil_intro_text","Il existe de nombreux types de sols. Ils proviennent de matériaux d'origine différents, présentent des tailles de particules variées (textures), et peuvent différer en couleur, en structure, en profondeur, en acidité et selon d'autres propriétés. Ces différences influencent leur comportement, leur capacité à soutenir diverses fonctions, ainsi que leur réaction face aux usages ou aux changements.","There are many different types of soil. They are made from different parent materials, have varying particle sizes (soil textures), and can differ in colour, structure, depth, acidity, and other properties. These differences affect how soils behave, what they support, and how they respond to use or change.","Existen muchos tipos de suelos. Se forman a partir de materiales parentales diversos, con tamaños de partículas variables (texturas) y diferencias en color, estructura, profundidad, acidez y otras propiedades. Estas características influyen en el comportamiento del suelo, en sus funciones y en cómo responde al uso o al cambio."
"soil_service_1","Maintien de l'environnement/de l'écosystème","Environmental/ecosystem maintaining","Mantenimiento ambiental/ecosistémico"
"soil_service_2","Atténuation et adaptation au changement climatique","Climate change mitigation and adaptation","Mitigación y adaptación al cambio climático"
"soil_service_3","Sécurisation de l'eau","Water securing","Garantía del agua"
"soil_service_4","Protection de la biodiversité","Biodiversity protecting","Protección de la biodiversidad"
"soil_service_5","Atténuation des risques pour la santé humaine","Human health mitigating","Mitigación de riesgos para la salud humana"
"soil_service_6","Sécurité alimentaire et nutritionnelle","Food and nutrition securing","Seguridad alimentaria y nutricional"
"soil_service_7","Sécurité énergétique","Energy securing","Seguridad energética"
"soil_services_A1","Maintien de l'environnement/de l'écosystème","Environmental/ecosystem maintaining","Mantenimiento ambiental/ecosistémico"
"soil_services_A2","Atténuation et adaptation au changement climatique","Climate change mitigation and adaptation","Mitigación y adaptación al cambio climático"
"soil_services_A3","Sécurisation de l'eau","Water securing","Garantía del agua"
"soil_services_A4","Protection de la biodiversité","Biodiversity protecting","Protección de la biodiversidad"
"soil_services_A5","Protection de la santé humaine","Human health mitigating","Salud humana y mitigación de riesgos"
"soil_services_A6","Sécurité alimentaire et nutritionnelle","Food and nutrition securing","Seguridad alimentaria y nutricional"
"soil_services_A7","Sécurité énergétique","Energy securing","Seguridad energética"
"soil_services_explanation","Le sol fournit des 'services du sol' essentiels qui soutiennent notre société et notre environnement. Ceux-ci vont au-delà des fonctions écosystémiques de base, englobant le rôle vital du sol dans la résolution de défis mondiaux critiques. Pour les décideurs politiques, comprendre ces services signifie reconnaître comment le sol contribue directement à des domaines tels que la sécurité alimentaire, la gestion de l'eau, la résilience climatique, la biodiversité, et même la santé humaine et l'énergie. Votre tâche est de considérer lesquelles de ces contributions cruciales sont les plus importantes pour le sol que vous avez sélectionné.","Soil provides essential 'soil services' that underpin our society and environment. These go beyond basic ecosystem functions, encompassing the soil's vital role in addressing critical global challenges. For policymakers, understanding these services means recognizing how soil directly contributes to areas like food security, water management, climate resilience, biodiversity, and even human health and energy. Your task is to consider which of these crucial contributions are most significant for the soil you've selected.","El suelo proporciona 'servicios del suelo' esenciales que sustentan nuestra sociedad y el medio ambiente. Estos van más allá de las funciones ecosistémicas básicas, abarcando el papel vital del suelo en la resolución de desafíos globales críticos. Para los responsables políticos, comprender estos servicios significa reconocer cómo el suelo contribuye directamente a áreas como la seguridad alimentaria, la gestión del agua, la resiliencia climática, la biodiversidad e incluso la salud humana y la energía. Su tarea es considerar cuáles de estas contribuciones cruciales son las más significativas para el suelo que ha seleccionado."
"soil_services_other","Autre","Other","Otro"
"soil_services_other_detail","Si 'Autre', veuillez préciser","If 'Other', please specify","Si seleccionó 'Otro', por favor especifique"
"soil_services_rank1","Sélectionnez le service du sol le plus important pour le sol choisi","Select the most important soil service for the chosen soil","Seleccione el servicio del suelo más importante para el suelo elegido"
"soil_services_rank2","Sélectionnez le deuxième service le plus important  pour le sol choisi","Select the second most important soil service  for the chosen soil","Seleccione el segundo servicio más importante para el suelo elegido"
"soil_services_rank3","Sélectionnez le troisième service le plus important  pour le sol choisi","Select the third most important soil service for the chosen soil","Seleccione el tercer servicio más importante para el suelo elegido"
"Soil_Type_Description_Q","Décrivez brièvement ce type de sol et les raisons de votre choix","Briefly describe this type of soil and the reasons for your choice","Describa brevemente este tipo de suelo y las razones de su elección"
"SOL - EROSION","ATTENTION, gardez en mémoire la parcelle mentionnée précédemment. Référez-vous à celle-ci pour répondre aux questions.Merci","ATTENTION, keep in mind the plot mentioned previously. Refer to it to answer the questions. Thank you","ATENCIÓN, tenga en cuenta la parcela mencionada anteriormente. Refiérase a ella para responder a las preguntas. Gracias"
"submit_answers_header","Submit your answers","Soumission des réponses","Envío de respuestas"
"submitAll","Enregistrer & Voir Résultats","Save & See Results","Guardar y ver resultados"
"supply_approach_A1","Les chaînes d’approvisionnement ne sont pas une priorité pour les politiques publiques, ni dans mes responsabilités politiques ou administratives.","Supply chains are not a public policy priority or part of my political or administrative responsibilities.","Las cadenas de suministro no son una prioridad en las políticas públicas ni en mis responsabilidades políticas o administrativas."
"supply_approach_A2","Je prends des mesures pour mieux comprendre et réduire les risques liés aux chaînes d’approvisionnement, notamment pour sécuriser les flux de biens et services essentiels, en soutenant des initiatives locales/régionales","I take steps to better understand and reduce supply chain risks, particularly by supporting local/regional initiatives to secure essential goods and service flows.","Tomo medidas para comprender y reducir los riesgos de las cadenas de suministro, apoyando iniciativas locales y regionales."
"supply_approach_A3","Je mets en oeuvre des stratégies pour sécuriser les flux de biens et des services essentiels, en soutenant des initiatives locales/régionales.","I implement strategies to secure the flow of essential goods and services, supporting local/regional initiatives.","Implemento estrategias para asegurar el flujo de bienes y servicios esenciales, apoyando iniciativas locales y regionales."
"supply_approach_A4","La gestion des chaînes d’approvisionnement est une priorité stratégique pour mon territoire, et je travaille activement à promouvoir des solutions durables et résilientes, comme augmenter la production agricole locale et protéger le foncier agricole.","Supply chain management is a strategic priority for my territory, and I actively promote sustainable and resilient solutions (e.g., local food production, farmland protection).","La gestión de las cadenas de suministro es una prioridad estratégica para mi territorio, y promuevo soluciones sostenibles y resilientes."
"supply_approach_Q","Quelle affirmation décrit le mieux votre pratique / démarche ? (Choisissez une seule option)","Which statement best describes your practice / approach? (Choose one option)","¿Cuál afirmación describe mejor su práctica / enfoque? (Seleccione solo una opción)"
"Supply_header","CHAÎNES D’APPROVISIONNEMENT","SUPPLY CHAINS","CADENAS DE SUMINISTRO"
"supply_newconcepts_A1","Les cyberattaques menacent les systèmes informatiques de gestion des chaînes d'approvisionnement et peuvent entraîner des fuites de données sensibles et perturber la distribution d’intrants agricoles et de denrées alimentaires.","Cyberattacks threaten supply chain IT systems, potentially leaking sensitive data and disrupting the distribution of agricultural inputs and food.","Los ciberataques amenazan los sistemas informáticos de gestión de las cadenas de suministro y pueden causar filtraciones de datos sensibles y perturbar la distribución de alimentos."
"supply_newconcepts_A2","La rupture des chaînes d’approvisionnement par la panne mondiale du 19 juillet 2024 (suite à un problème de mise à jour défectueuse d’un logiciel de cybersécurité) semblerait avoir engendré entre 5 à 10 milliards de pertes financière globale.","The July 19, 2024 global supply chain outage (due to faulty cybersecurity software update) caused an estimated €5–10 billion in global financial losses.","La interrupción de las cadenas de suministro por el fallo global del 19 de julio de 2024... provocó pérdidas financieras globales estimadas de entre 5 y 10 mil millones de euros."
"supply_newconcepts_A3","Les catastrophes naturelles, comme les inondations ou les séismes, peuvent déstabiliser les infrastructures logistiques critiques et entraîner des pénuries de produits (agricoles et alimentaires) dans votre territoire (ex : Mayotte).","Natural disasters (e.g., floods, earthquakes) can destabilise critical logistics infrastructure and cause shortages of agricultural and food products in your territory (e.g., Mayotte).","Las catástrofes naturales... pueden desestabilizar infraestructuras logísticas clave y generar escasez de productos agrícolas y alimentarios en su territorio."
"supply_newconcepts_A4","Les tensions géopolitiques, les conflits et l’inflation peuvent provoquer des ruptures importantes dans les chaînes d'approvisionnement, affectant la production et la distribution des biens essentiels nécessaires pour la production agricole et l’alimentation.","Geopolitical tensions, conflicts, and inflation can cause major disruptions in supply chains, affecting production and distribution of essential goods for agriculture and food.","Las tensiones geopolíticas, los conflictos y la inflación pueden provocar interrupciones importantes en las cadenas de suministro..."
"supply_newconcepts_A5","Je suis familier avec tous ces concepts.","I am familiar with all these concepts.","Estoy familiarizado/a con todos estos conceptos."
"supply_newconcepts_Q","Sélectionnez tous les NOUVEAUX concepts (Sélectionnez tout ce qui s’applique)","Select all the NEW concepts (Select all that apply)","Seleccione todos los NUEVOS conceptos (Marque todo lo que corresponda)"
"supply_opinion_A1","Je ne considère pas les chaînes d’approvisionnement comme un enjeu majeur dans le cadre de mes responsabilités pour la gestion de mon territoire.","I do not consider supply chains a major issue within the scope of my responsibilities for managing my territory.","No considero las cadenas de suministro como un tema importante dentro de mis responsabilidades territoriales."
"supply_opinion_A2","Je pense que les chaînes d’approvisionnement ont une certaine importance, mais elles ne constituent pas une priorité immédiate dans les politiques ou les projets de mon territoire.","I believe supply chains are somewhat important, but not an immediate priority for policies or projects in my territory.","Considero que las cadenas de suministro son importantes, pero no una prioridad inmediata en las políticas o proyectos de mi territorio."
"supply_opinion_A3","Je suis conscient des enjeux liés aux chaînes d’approvisionnement, en particulier pour la sécurité alimentaire et économique de ma région, et je pense qu’il est important de mieux les comprendre et les surveiller.","I am aware of the supply chain challenges, especially for regional food and economic security, and believe it is important to monitor and understand them.","Soy consciente de los desafíos de las cadenas de suministro, especialmente para la seguridad alimentaria y económica regional, y creo que es importante comprenderlos y monitorearlos."
"supply_opinion_A4","Je considère que les chaînes d’approvisionnement sont un élément clé pour la résilience et la stabilité du territoire, et elles devraient être une priorité pour tous les acteurs du territoire.","I believe supply chains are key to territorial resilience and stability and should be a priority for all local actors.","Considero que las cadenas de suministro son clave para la resiliencia y estabilidad territorial, y deberían ser una prioridad para todos los actores."
"supply_opinion_Q","Quelle affirmation décrit le mieux votre opinion ? (Choisissez une seule option)","Which statement best describes your opinion? (Choose one option)","¿Cuál afirmación describe mejor su opinión? (Seleccione solo una opción)"
"SW_approach_A1","Je n'ai pas mis en place de politiques ou de mesures spécifiques pour gérer l'eau du sol sur mon territoire.","I have not implemented any specific policies or measures to manage soil water in my territory.","No he implementado ninguna política o medida específica para gestionar el agua del suelo en mi territorio."
"SW_approach_A2","Les décisions politiques que je soutiens prennent en compte les prévisions climatiques à long terme et des projets de méga-bassines pour les agriculteurs.","The political decisions I support take into account long-term climate forecasts and mega-basin projects for farmers.","Las decisiones políticas que apoyo tienen en cuenta las previsiones climáticas a largo plazo y los proyectos de megacuencas para los agricultores."
"SW_approach_A3","Nous utilisons des technologies (capteurs d'humidité, stations météo) pour mieux comprendre les conditions locales et orienter nos politiques de gestion de l'eau.","We use technologies (humidity sensors, weather stations) to better understand local conditions and guide our water management policies.","Utilizamos tecnologías (sensores de humedad, estaciones meteorológicas) para comprender mejor las condiciones locales y orientar nuestras políticas de gestión del agua."
"SW_approach_A4","Nous avons mis en place des politiques visant à maximiser l'efficacité de l'utilisation de l'eau, à réduire le ruissellement dans les parcelles agricoles, ainsi qu'à limiter la salinisation et la pollution des ressources en eau. Cela passe par une gestion durable des sols de notre territoire avant tout.","We have implemented policies aimed at maximising the efficiency of water use, reducing runoff in agricultural plots, as well as limiting the salinisation and pollution of water resources. This requires, above all, sustainable management of the soils of our territory.","Hemos implementado políticas destinadas a maximizar la eficiencia del uso del agua, reducir la escorrentía en las parcelas agrícolas, así como limitar la salinización y la contaminación de los recursos hídricos. Esto requiere, sobre todo, una gestión sostenible de los suelos de nuestro territorio."
"SW_approach_Q","Quelle affirmation décrit le mieux votre pratique / démarche ? (Choisissez une seule option)","Which statement best describes your practice / approach? (Choose one option)","¿Qué afirmación describe mejor su práctica / enfoque? (Elija una sola opción)"
"SW_header","GESTION DE L'EAU","WATER MANAGEMENT","GESTIÓN DEL AGUA"
"SW_K_A1","L'eau disponible pour les plantes joue un rôle crucial dans la détermination du rendement potentiel.","The water available to plants plays a crucial role in determining potential yield.","El agua disponible para las plantas juega un papel crucial en la determinación del rendimiento potencial."
"SW_K_A2","Les facteurs du sol, y compris la texture, la structure et les contraintes du sous-sol, influencent le stockage de l'eau.","Soil factors, including texture, structure and subsoil constraints, influence water storage.","Los factores del suelo, incluida la textura, la estructura y las limitaciones del subsuelo, influyen en el almacenamiento de agua."
"SW_K_A3","Un sol saturé est plus vulnérable à la compaction du sol et à l'érosion hydrique.","A saturated soil is more vulnerable to soil compaction and water erosion.","Un suelo saturado es más vulnerable a la compactación del suelo y a la erosión hídrica."
"SW_K_A4","Les communautés microbiennes du sol contribuent de manière significative à la potabilité de l’eau et à la dépollution des milieux.","Soil microbial communities contribute significantly to the potability of water and the depollution of environments.","Las comunidades microbianas del suelo contribuyen significativamente a la potabilidad del agua y a la descontaminación de los ambientes."
"SW_K_A5","Je suis familier avec tous ces concepts.","I am familiar with all these concepts.","Estoy familiarizado/a con todos estos conceptos."
"SW_K_Q","Sélectionnez tous les concepts qui sont NOUVEAUX pour vous (Sélectionnez tout ce qui s’applique)","Select all the concepts that are NEW to you (Select all that apply)","Seleccione todos los conceptos que le resulten NUEVOS (Marque todo lo que corresponda)"
"SW_opinion_A1","Je ne considère pas que nous manquerons d'eau et la gestion de l'eau stockée dans les sols n'est pas une priorité.","I do not believe that we will run out of water and the management of water stored in soils is not a priority.","No creo que nos quedemos sin agua y la gestión del agua almacenada en los suelos no es una prioridad."
"SW_opinion_A2","Je pense que mettre en œuvre des pratiques pour gérer l'eau est difficile ou trop coûteux pour mon territoire.","I think that implementing practices to manage water is difficult or too expensive for my territory.","Creo que implementar prácticas para gestionar el agua es difícil o demasiado caro para mi territorio."
"SW_opinion_A3","Je suis convaincu qu'il est important de mettre en œuvre des pratiques de gestion durable de l'eau pour soutenir la production locale.","I am convinced that it is important to implement sustainable water management practices to support local production.","Estoy convencido de que es importante implementar prácticas de gestión sostenible del agua para apoyar la producción local."
"SW_opinion_A4","Je considère qu'assurer la viabilité à long terme, ainsi que la quantité et la qualité de l'eau de mon bassin versant, est important pour la sécurité alimentaire locale et la production d'énergie. Le sol joue un rôle clé.","I consider that ensuring the long-term viability, as well as the quantity and quality of the water in my watershed, is important for local food security and energy production. The soil plays a key role.","Considero que garantizar la viabilidad a largo plazo, así como la cantidad y la calidad del agua de mi cuenca, es importante para la seguridad alimentaria local y la producción de energía. El suelo juega un papel clave."
"SW_opinion_Q","Quelle affirmation décrit le mieux votre opinion ? (Choisissez une seule option)","Which statement best describes your opinion? (Choose one option)","¿Qué afirmación describe mejor su opinión? (Elija una sola opción)"
"thank_you_header","Merci pour votre temps !","Thank you for your time!","¡Gracias por su tiempo!"
"Threat_Val_A_comment","Commentaire","Comment","Comentario"
"Threat_Val_A_Q","Acidification du sol","Soil acidification","Acidificación del suelo"
"Threat_Val_A1","Très faible","Very low","Muy bajo"
"Threat_Val_A2","Faible","Low","Bajo"
"Threat_Val_A3","Modéré","Moderate","Moderado"
"Threat_Val_A4","Élevé","High","Alto"
"Threat_Val_A5","Très élevé","Very high","Muy alto"
"Threat_Val_A6","Je ne sais pas","I don't know","No sé"
"Threat_Val_A7","Commentaire","Comment","Comentario"
"Threat_Val_DC_A1","Très faible","Very low","Muy bajo"
"Threat_Val_DC_A2","Faible","Low","Bajo"
"Threat_Val_DC_A3","Modéré","Moderate","Moderado"
"Threat_Val_DC_A4","Élevé","High","Alto"
"Threat_Val_DC_A5","Très élevé","Very high","Muy alto"
"Threat_Val_DC_A6","Je ne sais pas","I don't know","No sé"
"Threat_Val_DC_comment","Commentaire","Comment","Comentario"
"Threat_Val_DC_Q","Décarbonisation du sol","Soil Decarbonisation","Descarbonización del suelo"
"Threat_Val_E_A1","Très faible","Very low","Muy bajo"
"Threat_Val_E_A2","Faible","Low","Bajo"
"Threat_Val_E_A3","Modéré","Moderate","Moderado"
"Threat_Val_E_A4","Élevé","High","Alto"
"Threat_Val_E_A5","Très élevé","Very high","Muy alto"
"Threat_Val_E_A6","Je ne sais pas","I don't know","No sé"
"Threat_Val_E_comment","Commentaire","Comment","Comentario"
"Threat_Val_E_Q","Érosion du sol","Soil erosion","Erosión del suelo"
"Threat_Val_HL_A1","Très faible","Very low","Muy baja"
"Threat_Val_HL_A2","Faible","Low","Baja"
"Threat_Val_HL_A3","Modéré","Moderate","Moderada"
"Threat_Val_HL_A4","Élevé","High","Alta"
"Threat_Val_HL_A5","Très élevé","Very high","Muy alta"
"Threat_Val_HL_A6","Je ne sais pas","I don't know","No lo sé"
"Threat_Val_HL_comment","Commentaire","Comment","Comentario"
"Threat_Val_HL_Q","Perte de biodiversité du sol","Soil biodiversity loss","Pérdida de biodiversidad del suelo"
"Threat_Val_NM_A1","Très faible","Very low","Muy baja"
"Threat_Val_NM_A2","Faible","Low","Baja"
"Threat_Val_NM_A3","Modéré","Moderate","Moderada"
"Threat_Val_NM_A4","Élevé","High","Alta"
"Threat_Val_NM_A5","Très élevé","Very high","Muy alta"
"Threat_Val_NM_A6","Je ne sais pas","I don't know","No lo sé"
"Threat_Val_NM_comment","Commentaire","Comment","Comentario"
"Threat_Val_NM_Q","Déclin de la fertilité du sol / appauvrissement nutritif","Decline in soil fertility / nutrient depletion","Disminución de la fertilidad del suelo / agotamiento de nutrientes"
"Threat_Val_S_A1","Très faible","Very low","Muy bajo"
"Threat_Val_S_A2","Faible","Low","Bajo"
"Threat_Val_S_A3","Modéré","Moderate","Moderado"
"Threat_Val_S_A4","Élevé","High","Alto"
"Threat_Val_S_A5","Très élevé","Very high","Muy alto"
"Threat_Val_S_A6","Je ne sais pas","I don't know","No sé"
"Threat_Val_S_comment","Commentaire","Comment","Comentario"
"Threat_Val_S_Q","Salinisation du sol","Soil salinisation","Salinización del suelo"
"Threat_Val_SD_A1","Très faible","Very low","Muy bajo"
"Threat_Val_SD_A2","Faible","Low","Bajo"
"Threat_Val_SD_A3","Modéré","Moderate","Moderado"
"Threat_Val_SD_A4","Élevé","High","Alto"
"Threat_Val_SD_A5","Très élevé","Very high","Muy alto"
"Threat_Val_SD_A6","Je ne sais pas","I don't know","No sé"
"Threat_Val_SD_comment","Commentaire","Comment","Comentario"
"Threat_Val_SD_Q","Déclin de la structure du sol","Decline in soil structure","Disminución de la estructura del suelo"
"Threats_header","Évaluez au mieux l'importance des fonctions du sol et les risques pour votre entreprise agricole.","Assess as accurately as possible the significance of soil functions and the potential risks they pose to your agricultural enterprise.","Evalúe de la manera más precisa posible la importancia de las funciones del suelo y los riesgos potenciales para su empresa agrícola."
"title_politician","Étude dédiée aux élus, ainsi qu’aux agents de la fonction publique territoriale, régionale, nationale et européenne, ainsi qu'au personnel administratif et technique.","Study intended for elected officials and public service agents at the local, regional, national, and European levels, as well as administrative and technical staff.","Estudio dirigido a cargos electos y agentes del servicio público a nivel local, regional, nacional y europeo, así como al personal administrativo y técnico."
"val_header","QUESTIONS RISQUES AFFECTANT LES SOLS","QUESTIONS ON RISKS AFFECTING SOILS","PREGUNTAS SOBRE RIESGOS QUE AFECTAN A LOS SUELOS"
"val_Q","Évaluez au mieux l'importance des fonctions du sol et les risques affectant les sols de votre territoire :","Assess as best you can the importance of soil functions and the risks affecting the soils of your territory:","Evalúe lo mejor que pueda la importancia de las funciones del suelo y los riesgos que afectan a los suelos de su territorio:"
"Word_Familiarity_A1","Dégradation du sol","Soil degradation","Degradación del suelo"
"Word_Familiarity_A10","services écosystémiques","ecosystem services","servicios ecosistémicos"
"Word_Familiarity_A11","Biodiversité du sol","Soil biodiversity","Biodiversidad del suelo"
"Word_Familiarity_A12","écologie du sol","soil ecology","ecología del suelo"
"Word_Familiarity_A13","Les 4 R de la gestion des engrais","The 4Rs of fertiliser management","Las 4 R de la gestión de fertilizantes"
"Word_Familiarity_A14","Efficacité de l'utilisation de l'eau","Water use efficiency","Eficiencia en el uso del agua"
"Word_Familiarity_A15","Eutrophisation","Eutrophication","Eutrofización"
"Word_Familiarity_A16","Fertigation","Fertigation","Fertirrigación"
"Word_Familiarity_A2","Acidification","Acidification","Acidificación"
"Word_Familiarity_A3","Déclin de la structure du sol","Decline in soil structure","Disminución de la estructura del suelo"
"Word_Familiarity_A4","aggrégation du sol","soil aggregation","agregación del suelo"
"Word_Familiarity_A5","compaction / tassement du sol","soil compaction","compactación del suelo"
"Word_Familiarity_A6","décarbonation","Decarbonisation","descarbonización"
"Word_Familiarity_A7","stockage du carbone","carbon storage","almacenamiento de carbono"
"Word_Familiarity_A8","salinisation","Salinisation","salinización"
"Word_Familiarity_A9","sodicité","sodicity","sodicidad"
"Word_Familiarity_Q","Cliquez sur les termes familiers : (peut être laissé vide)","Click on the familiar terms: (can be left blank)","Haga clic en los términos familiares: (puede dejarse en blanco)"
"yes","OUI","YES","SÍ"
"your_soil_description","Votre description du sol","Your soil description","Tu descripción del suelo"
"page0_intro_text2","Cette démarche vise à explorer notre relation au sol, ainsi que la manière dont le domaine de la sécurité pourrait y contribuer— par exemple en matière de prévention des conflits liés à l’usage des sols, de protection des zones sensibles ou encore dans le domaine agricole. Mais également à comprendre, de manière plus large, comment des sols sains et en bonne condition peuvent contribuer à la sécurité intérieure et à la stabilité internationale.","This approach aims to explore our relationship with the soil, as well as the ways in which the field of security could contribute—for example, in preventing land-use conflicts, protecting sensitive areas, or in agriculture. It also seeks to understand more broadly how healthy soils in good condition can contribute to internal security and international stability.","Este enfoque pretende explorar nuestra relación con el suelo, así como la manera en que el ámbito de la seguridad podría contribuir, por ejemplo, en la prevención de conflictos sobre el uso de la tierra, la protección de zonas sensibles o en el ámbito agrícola. También busca comprender, de manera más amplia, cómo unos suelos sanos y en buen estado pueden contribuir a la seguridad interior y a la estabilidad internacional."
"page0_intro_text3","Vos réponses sont recueillies de manière strictement anonyme. Pour garantir la pertinence scientifique de l’étude, la saisie des coordonnées GPS du sol auquel vous faites référence est toutefois essentielle (étude à l’échelle européenne). A la fin, vous recevrez un aperçu reflétant votre lien au sol. Cet aperçu pourra vous être utile si, à l’avenir, vous approfondissez vos connaissances sur les sols et choisissez de refaire l’étude : il vous offrira un point de comparaison pour suivre votre évolution dans le temps.  Note spéciale : Afin de faciliter la traduction automatique dans les langues des pays membres de l’Union européenne, nous avons simplifié le vocabulaire en adoptant une forme neutre et en ne recourant pas à l’écriture inclusive. Nous souhaitons néanmoins souligner l’importance de la féminisation des dénominations professionnelles. Merci de votre compréhension.","Your answers are collected in strict anonymity. To ensure the scientific relevance of the study, entering the GPS coordinates of the soil you are referring to is essential (study at the EU scale). At the end, you will receive an overview reflecting your connection to soil. This overview may be useful if, in the future, you deepen your knowledge of soils and choose to redo the study: it will offer you a point of comparison to track your evolution over time.  Special note: To facilitate automatic translation into the languages of EU member states, we have simplified the vocabulary by adopting a neutral form and avoiding inclusive writing. However, we wish to emphasise the importance of the feminisation of professional titles. Thank you for your understanding.","Sus respuestas se recogen de manera estrictamente anónima. Para garantizar la pertinencia científica del estudio, es esencial introducir las coordenadas GPS del suelo al que se refiere (estudio a escala europea). Al final, recibirá una síntesis que reflejará su relación con el suelo. Esta síntesis podrá serle útil si, en el futuro, profundiza en sus conocimientos sobre los suelos y decide repetir el estudio: le ofrecerá un punto de comparación para seguir su evolución en el tiempo. Nota especial: Para facilitar la traducción automática a las lenguas de los países miembros de la Unión Europea, hemos simplificado el vocabulario adoptando una forma neutra y evitando la escritura inclusiva. No obstante, queremos subrayar la importancia de la feminización de las denominaciones profesionales. Gracias por su comprensión."
"page0_intro_text4","PhD candidate, Celine Basset, Security, Defense, Intelligence laboratory (ESDR3C) -CNAM Paris. Remerciements","PhD candidate, Celine Basset, Security, Defence, Intelligence laboratory (ESDR3C) -CNAM Paris. Acknowledgements","Doctoranda, Celine Basset, Laboratorio de Seguridad, Defensa e Inteligencia (ESDR3C) -CNAM París. Agradecimientos"
"page0_intro_text5","Dr. Julio Pachon Maldonado-University of Sydney","Dr. Julio Pachon Maldonado - University of Sydney","Dr. Julio Pachon Maldonado - Universidad de Sídney"
"page0_intro_text6","Je tiens à exprimer ma reconnaissance sincère au Professeur Alex McBratney et au Professuer Damien Field pour le soutien financier apporté à ces travaux de recherche, ainsi que pour l’intérêt constant qu’ils leur ont témoigné. Leur engagement et leur confiance ont constitué un moteur essentiel à l’avancement de ce projet.","I would like to express my sincere gratitude to Professor Alex McBratney and Professor Damien Field for their financial support of this research, as well as for their constant interest in it. Their commitment and trust have been an essential driving force in the advancement of this project.","Deseo expresar mi sincero agradecimiento al Profesor Alex McBratney y al Profesor Damien Field por el apoyo financiero a esta investigación, así como por el interés constante que han demostrado. Su compromiso y confianza han sido un motor esencial en el avance de este proyecto."
"Smlaw_A2","L’Union européenne vise un diagnostic généralisé de la sécurité alimentaire à l'échelle territoriale à l'horizon 2030","The European Union aims for a generalised diagnosis of food security at the territorial level by 2030","La Unión Europea pretende un diagnóstico generalizado de la seguridad alimentaria a nivel territorial para 2030"
"Smlaw_A3","L’évaluation de la biodiversité des sols fait partie des indicateurs proposés par la Commission européenne dans le cadre de la future directive sur la santé des sols","The assessment of soil biodiversity is part of the indicators proposed by the European Commission as part of the future Soil Health Directive","La evaluación de la biodiversidad del suelo forma parte de los indicadores propuestos por la Comisión Europea en el marco de la futura Directiva sobre la Salud del Suelo"
"calculating_scores","Calcul des scores...","Calculating scores...","Calculando puntuaciones..."
"final_score_intro","Voici un aperçu de vos scores par catégorie :","Here is an overview of your scores by category:","Aquí tiene un resumen de sus puntuaciones por categoría:"
"supply_score_feedback","Chaînes d'approvisionnement : %s","Supply Chains: %s","Cadenas de Suministro: %s"
"food_score_feedback","Sécurité alimentaire : %s","Food Security: %s","Seguridad Alimentaria: %s"
"econ_score_feedback","Économie : %s","Economy: %s","Economía: %s"
"intSec_score_feedback","Sécurité intérieure et ordre public : %s","Internal Security and Public Order: %s","Seguridad Interior y Orden Público: %s"
"defense_score_feedback","Défense nationale : %s","National Defense: %s","Defensa Nacional: %s"
"overall_score_feedback","Votre score global est de : %s","Your overall score is: %s","Su puntuación global es: %s"
"final_score_conclusion","Ces scores reflètent votre approche actuelle de la sécurité des sols.","These scores reflect your current approach to soil security.","Estas puntuaciones reflejan su enfoque actual de la seguridad del suelo."
"final_score_thanks","Merci d'avoir participé à cette auto-évaluation.","Thank you for participating in this self-assessment.","Gracias por participar en esta autoevaluación."
